Year,Total_Cost_USD,NPV_Cost_USD,Energy_Cost_USD,PM_Asset_USD,PM_Modules_USD,CM_USD,Repl_Chassis_CapEx_USD,Repl_Modules_CapEx_USD,Units_Replaced,PM_Total_USD,Repl_Total_CapEx_USD,Run_ID
2029,297469275.61736816,226052201.42195225,117487127.032007,104618265.1693616,2033500.0,2199200.0,69531183.41599953,1600000.0,1316,106651765.1693616,71131183.41599953,73
2030,300275613.30881053,219408449.44571123,116776466.69642754,103757988.75832622,2033500.0,2279000.0,74148657.85405678,1280000.0,1358,105791488.75832622,75428657.85405678,73
2031,313137373.42820793,220006164.98465383,119388005.60222954,105717611.10251343,2052500.0,2390100.0,82789156.72346497,800000.0,1370,107770111.10251343,83589156.72346497,73
2032,308839630.5064293,208640988.28354266,119203523.14518557,113500938.3183246,2069600.0,2272300.0,70673269.04291913,1120000.0,1305,115570538.3183246,71793269.04291913,73
2033,299954583.4727006,194844777.75886884,116430082.27679437,102538367.54057889,2069600.0,2282200.0,75194333.65532732,1440000.0,1334,104607967.54057889,76634333.65532732,73
2034,305462819.28566194,190791175.6822331,117930900.37776743,102355199.59733199,2105700.0,2464700.0,78846319.31056254,1760000.0,1309,104460899.59733199,80606319.31056254,73
2035,296299341.75865465,177949706.3990107,115212665.7209684,103025718.7294838,2105700.0,2258500.0,72416757.30820245,1280000.0,1379,105131418.7294838,73696757.30820245,73
2036,308481719.324088,178140506.41569075,117649839.13731197,109427999.68511567,2105700.0,2289100.0,75569080.50166032,1440000.0,1349,111533699.68511567,77009080.50166032,73
2037,305376712.47638184,169564848.39341292,116779432.10185029,102125093.8534351,2105700.0,2364400.0,80402086.52109647,1600000.0,1349,104230793.8534351,82002086.52109647,73
2038,294491384.76571625,157231357.99546066,117099649.90942498,103723241.80404559,2105700.0,2213000.0,68389793.05224566,960000.0,1315,105828941.80404559,69349793.05224566,73
2039,303026830.76839876,155565867.691748,116193802.4051577,110217877.38323678,2105700.0,2232600.0,71316850.98000431,960000.0,1323,112323577.38323678,72276850.98000431,73
2022,278145766.81672174,278145766.81672174,114248985.1906106,93062364.91950007,1981300.0,1988800.0,65744316.70661108,1120000.0,1206,95043664.91950007,66864316.70661108,74
2023,306039949.8134557,294269182.51293814,119249105.55673596,109703969.23460239,1999300.0,2188000.0,71939575.02211733,960000.0,1315,111703269.23460239,72899575.02211733,74
2024,297809640.58486277,275341753.49931836,117951382.2583569,104997318.76798542,1999300.0,2178100.0,69723539.55852048,960000.0,1334,106996618.76798542,70683539.55852048,74
2025,295354488.7172856,262569064.98677665,117790113.63696025,100898786.02816634,2008300.0,2205000.0,71492289.05215897,960000.0,1352,102907086.02816634,72452289.05215897,74
2026,315827737.99372876,269970874.0804775,122744156.83812451,113085163.64667267,2008300.0,2371600.0,74658517.5089316,960000.0,1329,115093463.64667267,75618517.5089316,74
2027,290590441.6593638,238844160.96500304,120295793.99728492,100793639.22104914,2035400.0,2051200.0,63974408.44102971,1440000.0,1316,102829039.22104914,65414408.44102971,74
2028,301554308.1755237,238322750.04762122,115652297.62594919,98644396.99453048,2054400.0,2387100.0,81856113.55504404,960000.0,1360,100698796.99453048,82816113.55504404,74
2029,305480733.0017436,232140250.5980484,118255202.92876388,105177314.65357694,2101400.0,2293600.0,76053215.41940282,1600000.0,1370,107278714.65357694,77653215.41940282,74
2030,310404695.1127477,226809670.30551192,119756165.73010792,112285985.23048882,2119400.0,2223000.0,72580144.15215097,1440000.0,1298,114405385.23048882,74020144.15215097,74
2031,294489918.43332577,206904710.45294642,116986625.64317083,104147529.39382732,2128400.0,2159900.0,67787463.39632764,1280000.0,1306,106275929.39382732,69067463.39632764,74
2032,306765748.5444566,207239947.93965974,119082870.79241,110289190.79686786,2137400.0,2229800.0,72226486.95517871,800000.0,1340,112426590.79686786,73026486.95517871,74
2033,295447242.3665432,191916894.9242577,117714636.06201078,101735269.01749212,2137400.0,2199000.0,70540937.28704026,1120000.0,1344,103872669.01749212,71660937.28704026,74
2034,304471119.9454654,190171763.20027584,117370621.79577892,103358863.05961172,2165400.0,2332900.0,77963335.09007476,1280000.0,1349,105524263.05961172,79243335.09007476,74
2035,293542956.21814865,176294292.67198646,116188010.12493826,98377968.07180706,2165400.0,2260200.0,73431378.02140334,1120000.0,1283,100543368.07180706,74551378.02140334,74
2036,302328841.4793588,174587372.77271333,116449995.93129689,103344091.87306271,2191500.0,2285200.0,76938053.67499922,1120000.0,1355,105535591.87306271,78058053.67499922,74
2037,310055799.3025523,172162979.21309868,119287138.47799987,109682325.41379333,2191500.0,2327800.0,75287035.4107591,1280000.0,1327,111873825.41379333,76567035.4107591,74
2038,311197835.75769126,166151068.76677096,118241497.85403629,102609962.7414499,2191500.0,2517900.0,84356975.16220504,1280000.0,1368,104801462.7414499,85636975.16220504,74
2039,299392019.81112105,153699852.99255273,117857768.94231401,109175351.86865935,2191500.0,2165400.0,66881999.00014767,1120000.0,1297,111366851.86865935,68001999.00014767,74
2022,286144707.84179854,286144707.84179854,118337854.48793782,99758349.12914596,1981300.0,1805900.0,63461304.22471478,800000.0,1172,101739649.12914596,64261304.22471478,75
2023,309886324.5360688,297967619.74622,121257326.12679134,112716114.27292362,1989400.0,2103600.0,71179884.13635384,640000.0,1292,114705514.27292362,71819884.13635384,75
2024,306091614.95031744,282998904.3549532,117746911.89723489,109695949.60027274,2025500.0,2229200.0,72794053.45280981,1600000.0,1342,111721449.60027274,74394053.45280981,75
2025,285411175.75425214,253729495.96951467,115606818.67464432,97441272.46297261,2025500.0,2118200.0,67099384.61663521,1120000.0,1303,99466772.46297261,68219384.6166352,75
2026,309983221.82390726,264974957.16397306,118379792.40132649,105171923.43660852,2025500.0,2544700.0,79621305.98597226,2240000.0,1442,107197423.43660852,81861305.98597226,75
2027,323009896.19336176,265490589.43284833,122348496.13422902,119602221.66041386,2034500.0,2289800.0,75774878.39871888,960000.0,1361,121636721.66041386,76734878.39871888,75
2028,308949605.2921801,244167360.78100505,117547833.95343572,105371949.38683759,2034500.0,2363400.0,79711921.95190683,1920000.0,1359,107406449.38683759,81631921.95190683,75
2029,305721866.0819787,232323491.92107126,118878011.98957774,109371534.51033378,2034500.0,2347100.0,71810719.58206715,1280000.0,1396,111406034.51033378,73090719.58206715,75
2030,301134995.37197554,220036391.50162026,118192142.21471538,105087944.79982242,2034500.0,2264700.0,72115708.35743771,1440000.0,1338,107122444.79982242,73555708.35743771,75
2031,310738266.79536504,218320584.48717925,118918966.1857357,111958063.10487057,2034500.0,2258100.0,74288637.50475878,1280000.0,1335,113992563.10487057,75568637.50475878,75
2032,299063244.9277203,202036412.4859416,118129992.423205,99233774.80677687,2034500.0,2381500.0,75843477.69773841,1440000.0,1358,101268274.80677687,77283477.69773841,75
2033,308236663.91418487,200224659.28733012,117830267.64925876,107933571.71042264,2061600.0,2308300.0,77142924.55450347,960000.0,1400,109995171.71042264,78102924.55450347,75
2034,296485277.0691302,185183829.30130687,116001081.94740318,101469479.20863014,2080600.0,2332500.0,73161615.91309685,1440000.0,1332,103550079.20863014,74601615.91309685,75
2035,312990394.69766676,187973920.26448342,119554822.05681191,111736601.9633533,2080600.0,2413600.0,75604770.67750156,1600000.0,1355,113817201.9633533,77204770.67750156,75
2036,304373805.28501195,175768288.41575047,118198963.29680304,107272023.44121923,2080600.0,2335500.0,73366718.54698966,1120000.0,1352,109352623.44121923,74486718.54698966,75
2037,297194223.27952427,165021402.59856305,118560586.03940946,99525885.8813047,2080600.0,2274700.0,73792451.35881014,960000.0,1293,101606485.8813047,74752451.35881014,75
2038,309224417.9916886,165097444.88745847,116025580.72823541,107276428.46759789,2099600.0,2507500.0,79875308.79585536,1440000.0,1346,109376028.46759789,81315308.79585536,75
2039,308532364.1188415,158392261.21800995,120601094.7188787,114906376.70565887,2116700.0,2184600.0,67763592.69430396,960000.0,1308,117023076.70565887,68723592.69430396,75
2022,286688287.2676459,286688287.2676459,116093595.04294907,97252890.05076317,1981300.0,1949900.0,68290602.17393366,1120000.0,1244,99234190.05076317,69410602.17393366,76
2023,293871221.7336302,282568482.43618286,118816194.87579557,105254895.61109464,1990300.0,2031300.0,63858531.246739976,1920000.0,1248,107245195.61109464,65778531.246739976,76
2024,308556746.5338837,285278057.0764457,117850025.51042502,106915374.87580301,2007400.0,2261900.0,78402046.1476557,1120000.0,1333,108922774.87580301,79522046.1476557,76
2025,314250898.18260247,279367904.193398,119579355.98678958,112075065.88662277,2016400.0,2290500.0,77169576.30919011,1120000.0,1385,114091465.88662277,78289576.30919011,76
2026,305232293.3195722,260913843.5671849,116780910.84949844,105151451.06983346,2035400.0,2359700.0,77464831.40024035,1440000.0,1409,107186851.06983346,78904831.40024035,76
2027,293492561.31428653,241229491.77644312,117347861.37459445,100139874.58273259,2052500.0,2154100.0,70518225.35695948,1280000.0,1330,102192374.58273259,71798225.35695948,76
2028,303093853.2395528,239539474.87473956,118352569.46114124,100949789.73593274,2052500.0,2369300.0,78409694.04247881,960000.0,1384,103002289.73593274,79369694.04247881,76
2029,329869221.3090902,250673497.29987127,120297752.96733275,118304497.03047413,2080500.0,2455900.0,85130571.31128329,1600000.0,1322,120384997.03047413,86730571.31128329,76
2030,312798180.09788704,228558566.33997256,119455792.46227169,113741146.62297359,2099500.0,2331900.0,74209841.01264176,960000.0,1325,115840646.62297359,75169841.01264176,76
2031,300417531.51293576,211069372.776324,117386433.4703526,100401032.96547396,2099500.0,2276500.0,76814065.0771092,1440000.0,1384,102500532.96547396,78254065.0771092,76
2032,301122267.5571336,203427414.39717472,116474096.75145353,107517844.0378179,2118500.0,2238200.0,71173626.7678622,1600000.0,1367,109636344.0378179,72773626.7678622,76
2033,308922536.5544231,200670189.07590982,118386148.60936697,108713183.5832342,2118500.0,2330200.0,75614504.36182189,1760000.0,1356,110831683.5832342,77374504.36182189,76
2034,302568370.1915914,188983311.31791693,116358192.61567858,103933433.02856272,2118500.0,2369400.0,76508844.54735005,1280000.0,1320,106051933.02856272,77788844.54735005,76
2035,317740509.7109283,190826716.24760762,119126353.06023045,108834531.14619924,2118500.0,2465000.0,83596125.50449866,1600000.0,1390,110953031.14619924,85196125.50449866,76
2036,308007617.4076187,177866724.3722117,121016850.12408106,114820151.97143604,2127500.0,2221100.0,66542015.312101595,1280000.0,1333,116947651.97143604,67822015.3121016,76
2037,305850659.4163877,169828014.3053677,116028047.05793251,103806300.22921678,2127500.0,2409100.0,79879712.12923837,1600000.0,1355,105933800.22921678,81479712.12923837,76
2038,303174941.7163286,161867580.04542622,120285998.51465711,107966206.27853413,2127500.0,2288900.0,69386336.92313737,1120000.0,1362,110093706.27853413,70506336.92313737,76
2039,297111525.0241003,152529107.98159188,115272425.08708516,100127580.65476823,2127500.0,2287600.0,76336419.28224693,960000.0,1321,102255080.65476823,77296419.28224693,76
2022,295242749.90259385,295242749.90259385,119514345.41038486,106792331.66692165,1981300.0,1851700.0,63823072.82528732,1280000.0,1169,108773631.66692165,65103072.82528732,77
2023,297934295.43774945,286475284.07475907,118471327.73424472,106719215.54223855,1998400.0,2137600.0,67167752.16126615,1440000.0,1342,108717615.54223855,68607752.16126615,77
2024,314589311.5844472,290855502.5743779,119706802.0910562,116759170.61498684,1998400.0,2243400.0,71641538.87840414,2240000.0,1343,118757570.61498684,73881538.87840414,77
2025,302008483.9005425,268484442.4753059,117088690.06541613,105194925.10544011,1998400.0,2276400.0,74010068.72968626,1440000.0,1368,107193325.10544011,75450068.72968626,77
2026,299199301.764549,255756817.10150415,116662988.55293043,104215863.79019171,2016400.0,2221600.0,73122449.4214269,960000.0,1342,106232263.79019171,74082449.4214269,77
2027,304177538.9599015,250011764.53849185,118586592.37644266,102129527.63083807,2025400.0,2255900.0,78220118.95262082,960000.0,1371,104154927.63083807,79180118.95262082,77
2028,292719232.75861293,231340261.6097153,116672185.1414708,99287093.47825477,2044400.0,2191100.0,71404454.13888735,1120000.0,1312,101331493.47825477,72524454.13888735,77
2029,304266644.1238833,231217642.83295184,119937114.96796516,108265022.74480544,2063400.0,2228000.0,70653106.41111273,1120000.0,1366,110328422.74480544,71773106.41111273,77
2030,303089717.32744795,221464687.68798628,116649914.83262445,104482647.95030501,2063400.0,2355900.0,76257854.54451849,1280000.0,1364,106546047.95030501,77537854.54451849,77
2031,313070402.7250332,219959112.25693092,118605060.0653452,112590746.53662221,2099500.0,2272700.0,76222396.12306583,1280000.0,1372,114690246.53662221,77502396.12306583,77
2032,294720869.73659486,199102859.3992192,115387381.3989308,100579974.00698934,2118500.0,2341400.0,72853614.33067474,1440000.0,1336,102698474.00698934,74293614.33067474,77
2033,303621149.4052275,197226509.0729578,119578070.78822234,109436889.41866182,2118500.0,2148500.0,68899189.19834334,1440000.0,1305,111555389.41866182,70339189.19834334,77
2034,301600162.32417023,188378571.5405455,117585747.6351727,105273156.4948826,2118500.0,2313100.0,73189658.19411495,1120000.0,1328,107391656.4948826,74309658.19411495,77
2035,296036422.9246788,177791804.16056806,116835796.64210084,99309545.26635951,2127500.0,2276700.0,74526881.01621847,960000.0,1328,101437045.26635951,75486881.01621847,77
2036,305490962.12939924,176413418.656988,119107365.41862516,109071862.56920423,2144600.0,2244900.0,71642234.14156987,1280000.0,1333,111216462.56920423,72922234.14156987,77
2037,306757734.4553164,170331680.8757821,118096756.02538046,106726755.81579633,2144600.0,2300900.0,76208722.61413965,1280000.0,1344,108871355.81579633,77488722.61413965,77
2038,308797298.5191681,164869402.30908513,120353587.72378565,111371241.39452161,2144600.0,2348400.0,71299469.40086085,1280000.0,1313,113515841.39452161,72579469.40086085,77
2039,309456707.8787047,158866794.57429373,118730138.88543873,110500910.95725775,2153600.0,2226100.0,74725958.03600822,1120000.0,1329,112654510.95725775,75845958.03600822,77
2022,297398278.753737,297398278.753737,118678199.72127877,108182115.48100443,1981300.0,1929700.0,65986963.55145378,640000.0,1197,110163415.48100443,66626963.55145378,78
2023,294408586.27490693,283085179.1104874,118609649.62053043,101959326.40426438,1990300.0,2226600.0,68822710.2501121,800000.0,1315,103949626.40426438,69622710.2501121,78
2024,298507975.30813324,275987403.20648414,119441282.26528035,107636809.840101,2009300.0,2120800.0,66179783.2027519,1120000.0,1343,109646109.840101,67299783.2027519,78
2025,303518723.77157414,269827040.22137266,118187103.73884559,100900164.93937513,2044400.0,2373100.0,78253955.09335342,1760000.0,1398,102944564.93937513,80013955.09335342,78
2026,301439144.74686927,257671444.27003998,117639195.15560958,109721295.8311782,2044400.0,2145400.0,68928853.7600815,960000.0,1340,111765695.8311782,69888853.7600815,78
2027,305393957.5527401,251011571.95311192,118825928.85743608,108092327.52664194,2044400.0,2182700.0,72488601.16866207,1760000.0,1371,110136727.52664194,74248601.16866207,78
2028,300212296.6887195,237262138.87590316,119252719.35698497,108322242.88587357,2052500.0,2112000.0,67512834.44586097,960000.0,1365,110374742.88587357,68472834.44586097,78
2029,307141121.4117744,233402009.32766503,117645937.76382855,107601187.6978897,2052500.0,2283800.0,76437695.95005615,1120000.0,1401,109653687.6978897,77557695.95005615,78
